name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
Dresser Court,241,32741972,199,198,1,57.09,,,,residential,6,"LINESTRING (-121.9403750 37.2725288, -121.9403756 37.2730434)",auto,1,0,,
San Tomas Expressway,242,32973721,200,201,1,6.61,4,72,,trunk,2,"LINESTRING (-121.9465512 37.2702360, -121.9464919 37.2702000)",auto,0,0,,
,243,33608315,200,202,1,4.0,1,,,trunk,2,"LINESTRING (-121.9465512 37.2702360, -121.9465480 37.2702000)",auto,0,1,,
Railway Avenue,244,45097705,203,204,1,20.26,,40,,residential,6,"LINESTRING (-121.9426176 37.2860000, -121.9426760 37.2859196, -121.9427336 37.2858427)",auto,1,0,,
Railway Avenue,245,45097705,204,203,1,20.26,,40,,residential,6,"LINESTRING (-121.9427336 37.2858427, -121.9426760 37.2859196, -121.9426176 37.2860000)",auto,1,0,,
,246,52139883,177,205,1,60.31,,,,trunk,2,"LINESTRING (-121.9499534 37.2725248, -121.9498305 37.2725358, -121.9497704 37.2725244, -121.9497350 37.2725178, -121.9497007 37.2725111, -121.9495103 37.2724296, -121.9493034 37.2724219)",auto,0,1,,
East Sunnyoaks Avenue,247,52609288,175,206,1,216.84,,,,tertiary,5,"LINESTRING (-121.9505505 37.2723463, -121.9506211 37.2723131, -121.9509043 37.2721800, -121.9509425 37.2721620, -121.9510431 37.2721147, -121.9511336 37.2720721, -121.9513455 37.2720027, -121.9514895 37.2719719, -121.9515311 37.2719630, -121.9516721 37.2719494, -121.9517827 37.2719387, -121.9518607 37.2719441, -121.9522368 37.2719699, -121.9523567 37.2719782, -121.9525313 37.2719900, -121.9528734 37.2720130)",auto,1,0,,
East Sunnyoaks Avenue,248,52609288,206,175,1,216.84,,,,tertiary,5,"LINESTRING (-121.9528734 37.2720130, -121.9525313 37.2719900, -121.9523567 37.2719782, -121.9522368 37.2719699, -121.9518607 37.2719441, -121.9517827 37.2719387, -121.9516721 37.2719494, -121.9515311 37.2719630, -121.9514895 37.2719719, -121.9513455 37.2720027, -121.9511336 37.2720721, -121.9510431 37.2721147, -121.9509425 37.2721620, -121.9509043 37.2721800, -121.9506211 37.2723131, -121.9505505 37.2723463)",auto,1,0,,
Industrial Street,249,93090914,119,207,1,169.58,,,,unclassified,15,"LINESTRING (-121.9478480 37.2819497, -121.9478613 37.2818799, -121.9478618 37.2813500, -121.9478566 37.2811416, -121.9478427 37.2804927, -121.9477907 37.2804356)",auto,1,0,,
Industrial Street,250,93090914,207,119,1,169.58,,,,unclassified,15,"LINESTRING (-121.9477907 37.2804356, -121.9478427 37.2804927, -121.9478566 37.2811416, -121.9478618 37.2813500, -121.9478613 37.2818799, -121.9478480 37.2819497)",auto,1,0,,
South 3rd Street,251,93090919,48,61,1,108.93,,,,residential,6,"LINESTRING (-121.9472690 37.2848792, -121.9472628 37.2843893, -121.9472694 37.2838974)",auto,1,0,,
South 3rd Street,252,93090919,61,48,1,108.93,,,,residential,6,"LINESTRING (-121.9472694 37.2838974, -121.9472628 37.2843893, -121.9472690 37.2848792)",auto,1,0,,
Sunnyside Avenue,253,93090929,65,208,1,20.89,,,,residential,6,"LINESTRING (-121.9457212 37.2829152, -121.9456070 37.2829145, -121.9454855 37.2829145)",auto,1,0,,
Sunnyside Avenue,254,93090929,208,65,1,20.89,,,,residential,6,"LINESTRING (-121.9454855 37.2829145, -121.9456070 37.2829145, -121.9457212 37.2829152)",auto,1,0,,
South 3rd Street,255,93090947,209,48,1,124.35,,,,residential,6,"LINESTRING (-121.9472554 37.2860000, -121.9472615 37.2854884, -121.9472690 37.2848792)",auto,1,0,,
South 3rd Street,256,93090947,48,209,1,124.35,,,,residential,6,"LINESTRING (-121.9472690 37.2848792, -121.9472615 37.2854884, -121.9472554 37.2860000)",auto,1,0,,
Rincon Avenue,257,93090948,210,211,1,50.35,,40,,residential,6,"LINESTRING (-121.9565000 37.2848816, -121.9563944 37.2848817, -121.9562135 37.2848818, -121.9560518 37.2848820, -121.9559320 37.2848820)",auto,1,0,,
Rincon Avenue,258,93090948,211,210,1,50.35,,40,,residential,6,"LINESTRING (-121.9559320 37.2848820, -121.9560518 37.2848820, -121.9562135 37.2848818, -121.9563944 37.2848817, -121.9565000 37.2848816)",auto,1,0,,
Rincon Avenue,259,93090948,211,22,1,70.36,,40,,residential,6,"LINESTRING (-121.9559320 37.2848820, -121.9551586 37.2848826, -121.9551382 37.2848826)",auto,1,0,,
Rincon Avenue,260,93090948,22,211,1,70.36,,40,,residential,6,"LINESTRING (-121.9551382 37.2848826, -121.9551586 37.2848826, -121.9559320 37.2848820)",auto,1,0,,
Rincon Avenue,261,93090948,22,128,1,272.95,,40,,residential,6,"LINESTRING (-121.9551382 37.2848826, -121.9545061 37.2848830, -121.9543223 37.2848832, -121.9541911 37.2848833, -121.9537190 37.2848836, -121.9535947 37.2848837, -121.9534350 37.2848838, -121.9529780 37.2848841, -121.9527000 37.2848843, -121.9520590 37.2848848)",auto,1,0,,
Rincon Avenue,262,93090948,128,22,1,272.95,,40,,residential,6,"LINESTRING (-121.9520590 37.2848848, -121.9527000 37.2848843, -121.9529780 37.2848841, -121.9534350 37.2848838, -121.9535947 37.2848837, -121.9537190 37.2848836, -121.9541911 37.2848833, -121.9543223 37.2848832, -121.9545061 37.2848830, -121.9551382 37.2848826)",auto,1,0,,
Rincon Avenue,263,93090948,128,45,1,197.67,,40,,residential,6,"LINESTRING (-121.9520590 37.2848848, -121.9518380 37.2848849, -121.9513640 37.2848853, -121.9512860 37.2848853, -121.9511370 37.2848854, -121.9510884 37.2848854, -121.9507585 37.2848857, -121.9504021 37.2848859, -121.9502461 37.2848860, -121.9499780 37.2848862, -121.9498290 37.2848863)",auto,1,0,,
Rincon Avenue,264,93090948,45,128,1,197.67,,40,,residential,6,"LINESTRING (-121.9498290 37.2848863, -121.9499780 37.2848862, -121.9502461 37.2848860, -121.9504021 37.2848859, -121.9507585 37.2848857, -121.9510884 37.2848854, -121.9511370 37.2848854, -121.9512860 37.2848853, -121.9513640 37.2848853, -121.9518380 37.2848849, -121.9520590 37.2848848)",auto,1,0,,
Sam Cava Lane,265,93114970,212,74,1,86.33,,,,residential,6,"LINESTRING (-121.9429676 37.2855408, -121.9428710 37.2854946, -121.9424059 37.2852692, -121.9422250 37.2851816, -121.9421348 37.2851374)",auto,1,0,,
Sam Cava Lane,266,93114970,74,212,1,86.33,,,,residential,6,"LINESTRING (-121.9421348 37.2851374, -121.9422250 37.2851816, -121.9424059 37.2852692, -121.9428710 37.2854946, -121.9429676 37.2855408)",auto,1,0,,
Sam Cava Lane,267,93114970,74,68,1,84.22,,,,residential,6,"LINESTRING (-121.9421348 37.2851374, -121.9420560 37.2851000, -121.9419661 37.2850564, -121.9414784 37.2848196, -121.9414262 37.2847943, -121.9413048 37.2847986)",auto,1,0,,
Sam Cava Lane,268,93114970,68,74,1,84.22,,,,residential,6,"LINESTRING (-121.9413048 37.2847986, -121.9414262 37.2847943, -121.9414784 37.2848196, -121.9419661 37.2850564, -121.9420560 37.2851000, -121.9421348 37.2851374)",auto,1,0,,
Camden Avenue,269,93121437,213,214,1,73.46,,,,unclassified,15,"LINESTRING (-121.9492009 37.2735064, -121.9491937 37.2730150, -121.9491910 37.2729624, -121.9491321 37.2728541)",auto,1,0,,
Camden Avenue,270,93121437,214,213,1,73.46,,,,unclassified,15,"LINESTRING (-121.9491321 37.2728541, -121.9491910 37.2729624, -121.9491937 37.2730150, -121.9492009 37.2735064)",auto,1,0,,
Westchester Drive,271,95039422,215,216,1,158.06,,,,unclassified,15,"LINESTRING (-121.9400324 37.2798048, -121.9400276 37.2797377, -121.9400014 37.2795201, -121.9399129 37.2793611, -121.9398503 37.2793078, -121.9397017 37.2792144, -121.9394800 37.2790700, -121.9394323 37.2790138, -121.9391203 37.2786461)",auto,1,0,,
Westchester Drive,272,95039422,216,215,1,158.06,,,,unclassified,15,"LINESTRING (-121.9391203 37.2786461, -121.9394323 37.2790138, -121.9394800 37.2790700, -121.9397017 37.2792144, -121.9398503 37.2793078, -121.9399129 37.2793611, -121.9400014 37.2795201, -121.9400276 37.2797377, -121.9400324 37.2798048)",auto,1,0,,
,273,158469667,170,189,1,59.64,1,,,trunk,2,"LINESTRING (-121.9538406 37.2723203, -121.9536817 37.2723564, -121.9534164 37.2727022)",auto,0,1,,
Timber Cove Drive,274,223481293,217,218,1,49.66,,,,residential,6,"LINESTRING (-121.9464663 37.2796301, -121.9462295 37.2800358)",auto,1,0,,
Timber Cove Drive,275,223481293,218,217,1,49.66,,,,residential,6,"LINESTRING (-121.9462295 37.2800358, -121.9464663 37.2796301)",auto,1,0,,
Timber Cove Drive,276,223481293,218,218,1,110.97,,,,residential,6,"LINESTRING (-121.9462295 37.2800358, -121.9461419 37.2800358, -121.9459462 37.2803800, -121.9459488 37.2804083, -121.9459828 37.2804354, -121.9460251 37.2804363, -121.9460595 37.2804169, -121.9460853 37.2803800, -121.9462501 37.2801014, -121.9462295 37.2800358)",auto,1,0,,
Timber Cove Drive,277,223481293,218,218,1,110.97,,,,residential,6,"LINESTRING (-121.9462295 37.2800358, -121.9462501 37.2801014, -121.9460853 37.2803800, -121.9460595 37.2804169, -121.9460251 37.2804363, -121.9459828 37.2804354, -121.9459488 37.2804083, -121.9459462 37.2803800, -121.9461419 37.2800358, -121.9462295 37.2800358)",auto,1,0,,
Merlone Court,278,241308482,219,220,1,33.72,,,,residential,6,"LINESTRING (-121.9398707 37.2728316, -121.9398672 37.2726036, -121.9398659 37.2725277)",auto,1,0,,
Merlone Court,279,241308482,220,219,1,33.72,,,,residential,6,"LINESTRING (-121.9398659 37.2725277, -121.9398672 37.2726036, -121.9398707 37.2728316)",auto,1,0,,
Sweetbriar Drive,280,241308484,161,138,1,132.68,,,,residential,6,"LINESTRING (-121.9387813 37.2774851, -121.9388591 37.2772226, -121.9388083 37.2768373, -121.9387666 37.2766399, -121.9386772 37.2763862, -121.9386459 37.2763155)",auto,1,0,,
Sweetbriar Drive,281,241308484,138,161,1,132.68,,,,residential,6,"LINESTRING (-121.9386459 37.2763155, -121.9386772 37.2763862, -121.9387666 37.2766399, -121.9388083 37.2768373, -121.9388591 37.2772226, -121.9387813 37.2774851)",auto,1,0,,
Hollis Avenue,282,265146934,87,221,1,243.65,,,,residential,6,"LINESTRING (-121.9519879 37.2774869, -121.9520254 37.2774428, -121.9522254 37.2772136, -121.9522963 37.2771326, -121.9523554 37.2771061, -121.9523916 37.2770899, -121.9525485 37.2770643, -121.9539553 37.2770622, -121.9544873 37.2770718)",auto,1,0,,
Hollis Avenue,283,265146934,221,87,1,243.65,,,,residential,6,"LINESTRING (-121.9544873 37.2770718, -121.9539553 37.2770622, -121.9525485 37.2770643, -121.9523916 37.2770899, -121.9523554 37.2771061, -121.9522963 37.2771326, -121.9522254 37.2772136, -121.9520254 37.2774428, -121.9519879 37.2774869)",auto,1,0,,
Nello Drive,284,265146935,55,17,1,115.61,,,,residential,6,"LINESTRING (-121.9552333 37.2787858, -121.9547454 37.2778194)",auto,1,0,,
Nello Drive,285,265146935,17,55,1,115.61,,,,residential,6,"LINESTRING (-121.9547454 37.2778194, -121.9552333 37.2787858)",auto,1,0,,
Nello Drive,286,265146935,17,221,1,87.88,,,,residential,6,"LINESTRING (-121.9547454 37.2778194, -121.9546632 37.2774576, -121.9546221 37.2772758, -121.9546111 37.2772265, -121.9545601 37.2771198, -121.9544873 37.2770718)",auto,1,0,,
Nello Drive,287,265146935,221,17,1,87.88,,,,residential,6,"LINESTRING (-121.9544873 37.2770718, -121.9545601 37.2771198, -121.9546111 37.2772265, -121.9546221 37.2772758, -121.9546632 37.2774576, -121.9547454 37.2778194)",auto,1,0,,
,288,366787454,222,223,1,275.96,1,,,trunk,2,"LINESTRING (-121.9530320 37.2735804, -121.9532809 37.2733824, -121.9533990 37.2733143, -121.9534963 37.2732793, -121.9535985 37.2732594, -121.9536814 37.2732601, -121.9537399 37.2732668, -121.9537873 37.2732761, -121.9538356 37.2732927, -121.9539161 37.2733277, -121.9540629 37.2733999, -121.9541280 37.2734362, -121.9541816 37.2734805, -121.9542223 37.2735269, -121.9542580 37.2735819, -121.9542791 37.2736402, -121.9542881 37.2737102, -121.9542741 37.2737851, -121.9542434 37.2738475, -121.9541859 37.2739131, -121.9541307 37.2739561, -121.9540093 37.2740103, -121.9539047 37.2740306, -121.9538162 37.2740316, -121.9537377 37.2740144, -121.9536621 37.2739802, -121.9534691 37.2738989, -121.9532774 37.2738101, -121.9531505 37.2738260)",auto,0,1,,
,289,366787455,158,224,1,275.09,1,,,trunk,2,"LINESTRING (-121.9535634 37.2742165, -121.9535677 37.2743106, -121.9536444 37.2743968, -121.9537162 37.2744880, -121.9537650 37.2745627, -121.9537863 37.2746124, -121.9537981 37.2746685, -121.9537981 37.2747319, -121.9537858 37.2747944, -121.9537561 37.2748525, -121.9537095 37.2749123, -121.9536609 37.2749505, -121.9535922 37.2749801, -121.9535178 37.2750011, -121.9534583 37.2750074, -121.9533853 37.2750073, -121.9533219 37.2749973, -121.9532532 37.2749810, -121.9531951 37.2749601, -121.9527251 37.2747279, -121.9526725 37.2746893, -121.9526247 37.2746475, -121.9525877 37.2745973, -121.9525635 37.2745435, -121.9525527 37.2744961, -121.9525510 37.2744325, -121.9525621 37.2743821, -121.9525796 37.2743345, -121.9526863 37.2741518, -121.9527265 37.2739671)",auto,0,1,,
,290,366787457,169,159,1,85.17,1,,,trunk,2,"LINESTRING (-121.9546543 37.2755940, -121.9547098 37.2756949, -121.9547978 37.2758997, -121.9549087 37.2761802, -121.9550240 37.2762945)",auto,0,1,,
Winchester Boulevard,291,370758599,225,226,1,4.84,3,48,,primary,3,"LINESTRING (-121.9498339 37.2853114, -121.9498334 37.2852678)",auto,1,0,,
Winchester Boulevard,292,370758599,226,225,1,4.84,2,48,,primary,3,"LINESTRING (-121.9498334 37.2852678, -121.9498339 37.2853114)",auto,1,0,,
Winchester Boulevard,293,370758600,227,228,1,58.05,2,56,,primary,3,"LINESTRING (-121.9497830 37.2789572, -121.9497348 37.2789937, -121.9497268 37.2790075, -121.9497241 37.2790216, -121.9497263 37.2794047, -121.9497284 37.2794623)",auto,0,0,,
San Tomas Expressway,294,394140213,229,146,1,209.55,3,72,,trunk,2,"LINESTRING (-121.9565000 37.2790781, -121.9563522 37.2789327, -121.9560860 37.2785931, -121.9558680 37.2782810, -121.9557353 37.2780285, -121.9555873 37.2776905, -121.9554782 37.2773915)",auto,0,0,,
San Tomas Expressway,295,394140824,230,231,1,7.59,5,72,,trunk,2,"LINESTRING (-121.9564446 37.2793043, -121.9565000 37.2793565)",auto,0,0,,
San Tomas Expressway,296,394140825,159,230,1,361.55,3,72,,trunk,2,"LINESTRING (-121.9550240 37.2762945, -121.9552980 37.2773573, -121.9554181 37.2777261, -121.9555640 37.2780949, -121.9557443 37.2784432, -121.9559245 37.2787164, -121.9561734 37.2790169, -121.9564446 37.2793043)",auto,0,0,,
Curtner Avenue,297,394156793,232,233,1,38.96,2,48,,secondary,4,"LINESTRING (-121.9459766 37.2706859, -121.9459605 37.2706313, -121.9459524 37.2705532, -121.9459591 37.2704719, -121.9459726 37.2704044, -121.9459990 37.2703409)",auto,1,0,,
Curtner Avenue,298,394156793,233,232,1,38.96,1,48,,secondary,4,"LINESTRING (-121.9459990 37.2703409, -121.9459726 37.2704044, -121.9459591 37.2704719, -121.9459524 37.2705532, -121.9459605 37.2706313, -121.9459766 37.2706859)",auto,1,0,,
Curtner Avenue,299,394156793,233,234,1,17.39,2,48,,secondary,4,"LINESTRING (-121.9459990 37.2703409, -121.9460040 37.2703267, -121.9460843 37.2702000)",auto,1,0,,
Curtner Avenue,300,394156793,234,233,1,17.39,1,48,,secondary,4,"LINESTRING (-121.9460843 37.2702000, -121.9460040 37.2703267, -121.9459990 37.2703409)",auto,1,0,,
San Tomas Expressway,301,394157386,235,200,1,54.38,5,72,,trunk,2,"LINESTRING (-121.9470232 37.2705490, -121.9465512 37.2702360)",auto,0,0,,
,302,394159357,236,237,1,20.82,3,,,motorway,1,"LINESTRING (-121.9477141 37.2717242, -121.9477607 37.2715403)",auto,0,1,,
,303,394159357,237,238,1,12.14,3,,,motorway,1,"LINESTRING (-121.9477607 37.2715403, -121.9477880 37.2714331)",auto,0,1,,
,304,394159358,9,236,1,168.38,4,,,motorway,1,"LINESTRING (-121.9472758 37.2732010, -121.9477141 37.2717242)",auto,0,1,,
,305,394159359,236,239,1,40.24,1,,,motorway,1,"LINESTRING (-121.9477141 37.2717242, -121.9478112 37.2717190, -121.9478678 37.2717017, -121.9478900 37.2716959, -121.9479358 37.2716922, -121.9479700 37.2717002, -121.9480386 37.2717255, -121.9481528 37.2717124)",auto,0,1,,
,306,394160106,155,148,1,38.2,2,,,motorway,1,"LINESTRING (-121.9478430 37.2712386, -121.9478900 37.2710977, -121.9479361 37.2709998, -121.9479725 37.2709105)",auto,0,1,,
,307,394160111,238,155,1,22.12,3,,,motorway,1,"LINESTRING (-121.9477880 37.2714331, -121.9478430 37.2712386)",auto,0,1,,
San Tomas Expressway,308,394161076,240,241,1,39.58,5,72,,trunk,2,"LINESTRING (-121.9461265 37.2702000, -121.9464662 37.2704315)",auto,0,0,,
,309,394161079,242,243,1,136.86,1,,,motorway,1,"LINESTRING (-121.9463866 37.2736300, -121.9462396 37.2746937, -121.9463265 37.2748417)",auto,0,1,,
,310,395336991,244,2,1,365.87,3,104,,motorway,1,"LINESTRING (-121.9464113 37.2755367, -121.9466895 37.2743282, -121.9471671 37.2722945)",auto,0,0,,
San Tomas Expressway,311,395421754,184,245,1,34.1,3,72,,trunk,2,"LINESTRING (-121.9521908 37.2734891, -121.9519628 37.2734350, -121.9518259 37.2733927)",auto,0,0,,
San Tomas Expressway,312,395421757,245,246,1,76.58,4,72,,trunk,2,"LINESTRING (-121.9518259 37.2733927, -121.9515213 37.2733242, -121.9509927 37.2732107)",auto,0,0,,
,313,395421759,190,245,1,38.32,1,,,trunk,2,"LINESTRING (-121.9522455 37.2733999, -121.9519868 37.2733553, -121.9518259 37.2733927)",auto,0,1,,
South 1st Street,314,413441430,49,62,1,115.99,,,,residential,6,"LINESTRING (-121.9452452 37.2848785, -121.9452929 37.2848161, -121.9454156 37.2846555, -121.9455015 37.2844984, -121.9455647 37.2843827, -121.9456454 37.2839004)",auto,1,0,,
South 1st Street,315,413441430,62,49,1,115.99,,,,residential,6,"LINESTRING (-121.9456454 37.2839004, -121.9455647 37.2843827, -121.9455015 37.2844984, -121.9454156 37.2846555, -121.9452929 37.2848161, -121.9452452 37.2848785)",auto,1,0,,
South 1st Street,316,413441430,62,65,1,109.74,,,,residential,6,"LINESTRING (-121.9456454 37.2839004, -121.9457248 37.2833925, -121.9457251 37.2833719, -121.9457218 37.2829858, -121.9457212 37.2829152)",auto,1,0,,
South 1st Street,317,413441430,65,62,1,109.74,,,,residential,6,"LINESTRING (-121.9457212 37.2829152, -121.9457218 37.2829858, -121.9457251 37.2833719, -121.9457248 37.2833925, -121.9456454 37.2839004)",auto,1,0,,
Winchester Boulevard,318,417043238,188,247,1,45.63,,56,,primary,3,"LINESTRING (-121.9520611 37.2746171, -121.9517988 37.2749710)",auto,0,0,,
Winchester Boulevard,319,417043243,52,248,1,69.89,,48,,primary,3,"LINESTRING (-121.9497987 37.2817077, -121.9497964 37.2815631, -121.9497934 37.2813750, -121.9497886 37.2810778)",auto,1,0,,
Winchester Boulevard,320,417043243,248,52,1,69.89,,48,,primary,3,"LINESTRING (-121.9497886 37.2810778, -121.9497934 37.2813750, -121.9497964 37.2815631, -121.9497987 37.2817077)",auto,1,0,,
Winchester Boulevard,321,417043247,249,250,1,56.51,2,56,,primary,3,"LINESTRING (-121.9497824 37.2806912, -121.9497810 37.2806106, -121.9497815 37.2801818)",auto,1,0,,
Winchester Boulevard,322,417043247,250,249,1,56.51,3,56,,primary,3,"LINESTRING (-121.9497815 37.2801818, -121.9497810 37.2806106, -121.9497824 37.2806912)",auto,1,0,,
Winchester Boulevard,323,417043252,251,123,1,22.92,3,48,,primary,3,"LINESTRING (-121.9498024 37.2821619, -121.9497996 37.2820466, -121.9497973 37.2819553)",auto,1,0,,
Winchester Boulevard,324,417043252,123,251,1,22.92,2,48,,primary,3,"LINESTRING (-121.9497973 37.2819553, -121.9497996 37.2820466, -121.9498024 37.2821619)",auto,1,0,,
Winchester Boulevard,325,417043257,123,52,1,27.47,2,48,,primary,3,"LINESTRING (-121.9497973 37.2819553, -121.9497970 37.2818587, -121.9497987 37.2817077)",auto,1,0,,
Winchester Boulevard,326,417043257,52,123,1,27.47,2,48,,primary,3,"LINESTRING (-121.9497987 37.2817077, -121.9497970 37.2818587, -121.9497973 37.2819553)",auto,1,0,,
Winchester Boulevard,327,417043262,145,252,1,25.6,2,56,,primary,3,"LINESTRING (-121.9540686 37.2722055, -121.9541291 37.2721092, -121.9542018 37.2720008)",auto,0,0,,
Winchester Boulevard,328,417043262,252,166,1,90.44,2,56,,primary,3,"LINESTRING (-121.9542018 37.2720008, -121.9542742 37.2718840, -121.9543433 37.2717736, -121.9544068 37.2716721, -121.9545490 37.2714449, -121.9546027 37.2712558)",auto,0,0,,
Winchester Boulevard,329,417043274,167,144,1,41.29,4,56,,primary,3,"LINESTRING (-121.9541481 37.2718177, -121.9540045 37.2720585, -121.9539478 37.2721537)",auto,0,0,,
Winchester Boulevard,330,417043279,109,253,1,30.86,2,56,,primary,3,"LINESTRING (-121.9501256 37.2770843, -121.9502900 37.2768391)",auto,1,0,,
Winchester Boulevard,331,417043279,253,109,1,30.86,3,56,,primary,3,"LINESTRING (-121.9502900 37.2768391, -121.9501256 37.2770843)",auto,1,0,,
Winchester Boulevard,332,417043284,247,4,1,13.68,3,56,,primary,3,"LINESTRING (-121.9517988 37.2749710, -121.9517154 37.2750748)",auto,0,0,,
Winchester Boulevard,333,417043290,109,254,1,46.77,2,56,,primary,3,"LINESTRING (-121.9501256 37.2770843, -121.9500660 37.2771722, -121.9499814 37.2773214, -121.9499147 37.2774699)",auto,1,0,,
Winchester Boulevard,334,417043290,254,109,1,46.77,3,56,,primary,3,"LINESTRING (-121.9499147 37.2774699, -121.9499814 37.2773214, -121.9500660 37.2771722, -121.9501256 37.2770843)",auto,1,0,,
Winchester Boulevard,335,417043295,171,188,1,44.63,3,56,,primary,3,"LINESTRING (-121.9523294 37.2742767, -121.9520611 37.2746171)",auto,0,0,,
Winchester Boulevard,336,417043303,253,255,1,21.62,2,56,,primary,3,"LINESTRING (-121.9502900 37.2768391, -121.9504178 37.2766731)",auto,1,0,,
Winchester Boulevard,337,417043303,255,253,1,21.62,2,56,,primary,3,"LINESTRING (-121.9504178 37.2766731, -121.9502900 37.2768391)",auto,1,0,,
Winchester Boulevard,338,417043320,4,256,1,115.55,2,56,,primary,3,"LINESTRING (-121.9517154 37.2750748, -121.9514442 37.2754032, -121.9511115 37.2758130, -121.9509984 37.2759446)",auto,0,0,,
Winchester Boulevard,339,417043327,257,79,1,31.78,,48,,primary,3,"LINESTRING (-121.9498264 37.2845687, -121.9498246 37.2843892, -121.9498236 37.2842822)",auto,1,0,,
Winchester Boulevard,340,417043327,79,257,1,31.78,,48,,primary,3,"LINESTRING (-121.9498236 37.2842822, -121.9498246 37.2843892, -121.9498264 37.2845687)",auto,1,0,,
Winchester Boulevard,341,417043327,79,60,1,44.7,,48,,primary,3,"LINESTRING (-121.9498236 37.2842822, -121.9498225 37.2841768, -121.9498195 37.2838793)",auto,1,0,,
Winchester Boulevard,342,417043327,60,79,1,44.7,,48,,primary,3,"LINESTRING (-121.9498195 37.2838793, -121.9498225 37.2841768, -121.9498236 37.2842822)",auto,1,0,,
Winchester Boulevard,343,417043327,60,135,1,32.58,,48,,primary,3,"LINESTRING (-121.9498195 37.2838793, -121.9498166 37.2835856)",auto,1,0,,
Winchester Boulevard,344,417043327,135,60,1,32.58,,48,,primary,3,"LINESTRING (-121.9498166 37.2835856, -121.9498195 37.2838793)",auto,1,0,,
Winchester Boulevard,345,417043327,135,63,1,74.8,,48,,primary,3,"LINESTRING (-121.9498166 37.2835856, -121.9498147 37.2833927, -121.9498125 37.2831717, -121.9498090 37.2829114)",auto,1,0,,
Winchester Boulevard,346,417043327,63,135,1,74.8,,48,,primary,3,"LINESTRING (-121.9498090 37.2829114, -121.9498125 37.2831717, -121.9498147 37.2833927, -121.9498166 37.2835856)",auto,1,0,,
Winchester Boulevard,347,417043327,63,88,1,28.23,,48,,primary,3,"LINESTRING (-121.9498090 37.2829114, -121.9498073 37.2826569)",auto,1,0,,
Winchester Boulevard,348,417043327,88,63,1,28.23,,48,,primary,3,"LINESTRING (-121.9498073 37.2826569, -121.9498090 37.2829114)",auto,1,0,,
Winchester Boulevard,349,417043327,88,251,1,54.92,,48,,primary,3,"LINESTRING (-121.9498073 37.2826569, -121.9498049 37.2824168, -121.9498042 37.2823424, -121.9498034 37.2822909, -121.9498033 37.2822543, -121.9498024 37.2821619)",auto,1,0,,
Winchester Boulevard,350,417043327,251,88,1,54.92,,48,,primary,3,"LINESTRING (-121.9498024 37.2821619, -121.9498033 37.2822543, -121.9498034 37.2822909, -121.9498042 37.2823424, -121.9498049 37.2824168, -121.9498073 37.2826569)",auto,1,0,,
Dell Avenue,351,417044728,258,172,1,36.3,2,48,,tertiary,5,"LINESTRING (-121.9500906 37.2738973, -121.9500894 37.2735701)",auto,0,0,,
Camden Avenue,352,417044732,172,174,1,12.04,1,48,,tertiary,5,"LINESTRING (-121.9500894 37.2735701, -121.9499537 37.2735652)",auto,1,0,,
Camden Avenue,353,417044732,174,172,1,12.04,1,48,,tertiary,5,"LINESTRING (-121.9499537 37.2735652, -121.9500894 37.2735701)",auto,1,0,,
Camden Avenue,354,417044732,174,213,1,67.06,1,48,,tertiary,5,"LINESTRING (-121.9499537 37.2735652, -121.9498984 37.2735619, -121.9493001 37.2735157, -121.9492009 37.2735064)",auto,1,0,,
Camden Avenue,355,417044732,213,174,1,67.06,1,48,,tertiary,5,"LINESTRING (-121.9492009 37.2735064, -121.9493001 37.2735157, -121.9498984 37.2735619, -121.9499537 37.2735652)",auto,1,0,,
Curtner Avenue,356,417057654,84,130,1,27.7,1,48,,secondary,4,"LINESTRING (-121.9451556 37.2725244, -121.9452703 37.2725263, -121.9453913 37.2725282, -121.9454680 37.2725279)",auto,1,0,,
Curtner Avenue,357,417057654,130,84,1,27.7,2,48,,secondary,4,"LINESTRING (-121.9454680 37.2725279, -121.9453913 37.2725282, -121.9452703 37.2725263, -121.9451556 37.2725244)",auto,1,0,,
Campbell Technology Parkway,358,417059156,259,117,1,28.13,2,,,unclassified,15,"LINESTRING (-121.9406012 37.2781674, -121.9404373 37.2779503)",auto,1,0,,
Campbell Technology Parkway,359,417059156,117,259,1,28.13,1,,,unclassified,15,"LINESTRING (-121.9404373 37.2779503, -121.9406012 37.2781674)",auto,1,0,,
East McGlincy Lane,360,417059172,260,117,1,43.05,2,,,unclassified,15,"LINESTRING (-121.9408389 37.2777322, -121.9406577 37.2778306, -121.9404373 37.2779503)",auto,1,0,,
East McGlincy Lane,361,417059172,117,260,1,43.05,1,,,unclassified,15,"LINESTRING (-121.9404373 37.2779503, -121.9406577 37.2778306, -121.9408389 37.2777322)",auto,1,0,,
