name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,581,6038380370,turning_circle,,,,,,-118.2401532,34.0572176,,,
,582,319435737,,,,,,,-118.2399174,34.0575437,,,
,583,,,,,,,,-118.2566005,34.055,,,boundary node created by osm2gmns
,584,7244217049,,,,,,,-118.2395008,34.0554137,,,
,585,7244217051,,,,,,,-118.2400206,34.0556521,,,
,586,7244217050,,,,,,,-118.2389581,34.0552594,,,
,587,6883792588,,,,,,,-118.2402745,34.0558033,,,
,588,268539960,,,,,,,-118.2405583,34.0559083,,,
,589,7874122304,,,,,,,-118.2350996,34.0614843,,,
,590,,,,,,,,-118.2345,34.0615076,,,boundary node created by osm2gmns
,591,,,,,,,,-118.2416457,34.0662,,,boundary node created by osm2gmns
,592,10091322655,,,,,,,-118.2401758,34.0554865,,,
,593,,,,,,,,-118.239387,34.055,,,boundary node created by osm2gmns
,594,,,,,,,,-118.2533152,34.0662,,,boundary node created by osm2gmns
,595,5041850695,traffic_signals,,signal,,,,-118.2389361,34.057096,,,
,596,10861666329,,,,,,,-118.2518689,34.0550997,,,
,597,,,,,,,,-118.2585,34.0570457,,,boundary node created by osm2gmns
,598,6726508712,,,,,,,-118.2509514,34.0635675,,,
,599,,,,,,,,-118.2345,34.0609464,,,boundary node created by osm2gmns
,600,279071041,,,,,,,-118.2347418,34.0610873,,,
,601,,,,,,,,-118.2585,34.0614823,,,boundary node created by osm2gmns
,602,2158452500,,,,,,,-118.2485499,34.0578056,,,
,603,9551412187,,,,,,,-118.2346493,34.0608701,,,
,604,,,,,,,,-118.2345,34.060783,,,boundary node created by osm2gmns
,605,9689017361,,,,,,,-118.2486516,34.0576972,,,
,606,2158452508,,,,,,,-118.2489681,34.0573597,,,
,607,8873450894,traffic_signals,,signal,,,,-118.2491534,34.0571662,,,
,608,9689017360,traffic_signals,,signal,,,,-118.2489867,34.0573388,,,
,609,1839432684,turning_circle,,,,,,-118.249054,34.0609082,,,
,610,10091322654,,,,,,,-118.2403291,34.0557478,,,
,611,10091322656,,,,,,,-118.2404255,34.0556405,,,
,612,4020471084,,,,,,,-118.2537489,34.0559189,,,
,613,11048229783,traffic_signals,,signal,,,,-118.2444977,34.060048,,,
,614,,,,,,,,-118.2524613,34.055,,,boundary node created by osm2gmns
,615,8881505849,traffic_signals,,signal,,,,-118.2384371,34.0561272,,,
,616,,,,,,,,-118.2528594,34.055,,,boundary node created by osm2gmns
,617,,,,,,,,-118.2518378,34.055,,,boundary node created by osm2gmns
