name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,34,,,,,,,,-122.0513781,37.3238,,,boundary node created by osm2gmns
,35,1700007814,,,,,,,-122.0324196,37.3210818,,,
,36,4911646945,,,,,,,-122.0335114,37.3210793,,,
,37,65488729,,,,,,,-122.0366641,37.3185555,,,
,38,65488733,,,,,,,-122.0366468,37.3163464,,,
,39,65496816,,,,,,,-122.0462321,37.3126158,,,
,40,65496817,turning_circle,,,,,,-122.046786,37.3124581,,,
,41,2471566986,,,,,,,-122.0414074,37.3164974,,,
,42,291659929,turning_circle,,,,,,-122.0405514,37.3160353,,,
,43,65503033,,,,,,,-122.0346886,37.3171007,,,
,44,65503035,turning_circle,,,,,,-122.0357234,37.3170928,,,
,45,,,,,,,,-122.0454068,37.3098,,,boundary node created by osm2gmns
,46,65503442,turning_circle,,,,,,-122.0437253,37.3099323,,,
,47,65508425,,,,,,,-122.0414664,37.3105999,,,
,48,65508427,turning_circle,,,,,,-122.0423039,37.3105953,,,
,49,65512251,,,,,,,-122.0396883,37.3169616,,,
,50,65512252,turning_circle,,,,,,-122.0391047,37.3169616,,,
,51,65431017,traffic_signals,,signal,,,,-122.041431,37.3229746,,,
,52,,,,,,,,-122.0414391,37.3238,,,boundary node created by osm2gmns
,53,65487296,turning_circle,,,,,,-122.0387804,37.3212176,,,
,54,65425460,,,,,,,-122.0387777,37.3196611,,,
,55,65523198,,,,,,,-122.0375481,37.3115474,,,
,56,65527051,turning_circle,,,,,,-122.0427636,37.3148847,,,
,57,65531096,,,,,,,-122.0414583,37.3118211,,,
,58,65531098,,,,,,,-122.0402288,37.3118189,,,
,59,65531100,turning_circle,,,,,,-122.0396532,37.3117899,,,
,60,65531407,,,,,,,-122.0397031,37.3176809,,,
,61,65461350,,,,,,,-122.0384532,37.31773,,,
,62,1700007811,,,,,,,-122.0324221,37.3201878,,,
,63,65534457,,,,,,,-122.0369017,37.3201766,,,
,64,65547210,turning_circle,,,,,,-122.034692,37.3163477,,,
,65,65548107,,,,,,,-122.0338988,37.3193127,,,
,66,65548109,,,,,,,-122.0339003,37.318599,,,
,67,65553255,,,,,,,-122.0465024,37.313292,,,
,68,65553258,,,,,,,-122.0478707,37.3130427,,,
,69,65526304,,,,,,,-122.034714,37.3102052,,,
,70,65523202,,,,,,,-122.0376053,37.3100184,,,
,71,65563909,,,,,,,-122.0458939,37.3117862,,,
,72,4955202599,,,,,,,-122.0451013,37.3116501,,,
,73,65566079,,,,,,,-122.047685,37.3155823,,,
,74,65566081,,,,,,,-122.0473067,37.3146801,,,
,75,65566082,,,,,,,-122.0470006,37.3140965,,,
,76,65566084,,,,,,,-122.0458762,37.3110724,,,
,77,65566086,turning_circle,,,,,,-122.0458762,37.310458,,,
,78,65566259,,,,,,,-122.0507225,37.316533,,,
,79,65566258,traffic_signals,,signal,,,,-122.0503052,37.3163478,,,
,80,65566398,,,,,,,-122.0360894,37.3155968,,,
,81,4932578814,,,,,,,-122.036089,37.3140657,,,
,82,65487291,,,,,,,-122.0368989,37.3211236,,,
,83,65573281,turning_circle,,,,,,-122.0369043,37.3193037,,,
,84,65582055,,,,,,,-122.0513701,37.3133397,,,
,85,65582056,turning_circle,,,,,,-122.0513693,37.3127049,,,
,86,65583519,turning_circle,,,,,,-122.0402119,37.3126071,,,
,87,65595809,turning_circle,,,,,,-122.0481414,37.313757,,,
,88,2069326235,traffic_signals,,signal,,,,-122.0372859,37.3228117,,,
,89,65431012,traffic_signals,,signal,,,,-122.0372871,37.3229772,,,
,90,65604892,,,,,,,-122.0340189,37.3155965,,,
,91,4932578818,stop,,,,,,-122.034019,37.3154914,,,
,92,65604914,turning_circle,,,,,,-122.0449989,37.3106066,,,
,93,65563917,,,,,,,-122.0446467,37.3111185,,,
,94,65431020,,,,,,,-122.0442297,37.3229478,,,
,95,,,,,,,,-122.044218,37.3238,,,boundary node created by osm2gmns
,96,65609690,,,,,,,-122.0481206,37.3104321,,,
,97,65609693,,,,,,,-122.0495872,37.3100675,,,
,98,65609696,,,,,,,-122.0504688,37.3100759,,,
,99,65610383,,,,,,,-122.0370526,37.3141126,,,
,100,65610387,,,,,,,-122.0405507,37.3138739,,,
,101,65614316,,,,,,,-122.0470446,37.3108625,,,
,102,,,,,,,,-122.0465733,37.3098,,,boundary node created by osm2gmns
,103,65513390,turning_circle,,,,,,-122.0357284,37.3178208,,,
,104,65513387,,,,,,,-122.0346793,37.3177215,,,
,105,65548112,,,,,,,-122.0339003,37.3178822,,,
,106,65419398,,,,,,,-122.0349574,37.312375,,,
,107,65526302,,,,,,,-122.0349748,37.3115619,,,
,108,,,,,,,,-122.0342035,37.3098,,,boundary node created by osm2gmns
,109,65622337,,,,,,,-122.0350742,37.3155977,,,
,110,4932578816,,,,,,,-122.0350742,37.315317,,,
,111,,,,,,,,-122.0494987,37.3098,,,boundary node created by osm2gmns
,112,65626278,,,,,,,-122.0370899,37.3155983,,,
,113,4379447067,,,,,,,-122.0369967,37.3134922,,,
,114,65431028,traffic_signals,,signal,,,,-122.052131,37.3229516,,,
,115,4949144175,,,,,,,-122.0522122,37.3231571,,,
,116,65628828,,,,,,,-122.0504802,37.3150631,,,
,117,65628831,,,,,,,-122.052283,37.3150654,,,
,118,65628833,,,,,,,-122.0522798,37.3141238,,,
,119,65628836,,,,,,,-122.0504744,37.3141289,,,
,120,65631746,,,,,,,-122.0504817,37.3128873,,,
,121,65631750,turning_circle,,,,,,-122.0492215,37.3128929,,,
,122,65610526,,,,,,,-122.0440096,37.3148096,,,
,123,65610533,,,,,,,-122.043998,37.3132722,,,
,124,65637798,,,,,,,-122.0504776,37.3119787,,,
,125,,,,,,,,-122.0526,37.3119647,,,boundary node created by osm2gmns
,126,917880337,traffic_signals,,signal,,,,-122.041562,37.3228236,,,
South Stelling Road & Stevens Creek Boulevard,127,6710495367,,,,,,,-122.041555,37.3216382,,,
,128,65643781,,,,,,,-122.0522799,37.3133361,,,
,129,65643785,turning_circle,,,,,,-122.0522719,37.3127108,,,
,130,1700007796,,,,,,,-122.0329214,37.3156001,,,
,131,4019412006,,,,,,,-122.0326733,37.3155659,,,
,132,428754545,turning_circle,,,,,,-122.0396626,37.3187978,,,
,133,7199950421,,,,,,,-122.0396993,37.3183169,,,
,134,7933614587,,,,,,,-122.0397022,37.3178291,,,
,135,4888037641,,,,,,,-122.039669,37.3166392,,,
,136,1700007795,,,,,,,-122.032381,37.3133714,,,
,137,4932571019,,,,,,,-122.033478,37.3133643,,,
,138,65669241,,,,,,,-122.0485173,37.3113832,,,
,139,,,,,,,,-122.0478585,37.3098,,,boundary node created by osm2gmns
,140,65641418,,,,,,,-122.0414787,37.3144044,,,
,141,65673363,turning_circle,,,,,,-122.0442582,37.312423,,,
,142,65641428,,,,,,,-122.0414617,37.3102037,,,
,143,65674121,turning_circle,,,,,,-122.041942,37.3101729,,,
,144,65676278,,,,,,,-122.0504748,37.3113858,,,
,145,65679416,turning_circle,,,,,,-122.0464598,37.3117755,,,
,146,65679836,,,,,,,-122.0504838,37.3133394,,,
,147,,,,,,,,-122.0526,37.3133359,,,boundary node created by osm2gmns
,148,65681062,turning_circle,,,,,,-122.0476316,37.3145845,,,
,149,517821687,traffic_signals,,signal,,,,-122.052083,37.3227861,,,
,150,65684267,turning_circle,,,,,,-122.0330191,37.314794,,,
,151,65604893,,,,,,,-122.0340189,37.3147928,,,
