name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,126,287233679,,,,,,,-121.8950989,37.3235661,,,
,127,8948350638,,,,,,,-121.8958062,37.3232976,,,
,128,1298973485,,,,,,,-121.8959695,37.322794,,,
,129,1298973478,traffic_signals,,signal,,,,-121.8956213,37.3228755,,,
,130,246557215,,,,,,,-121.8945422,37.323067,,,
,131,311447923,motorway_junction,,,,,,-121.8960402,37.323003,,,
,132,305552402,,,,,,,-121.8945998,37.3231182,,,
,133,246574418,,,,,,,-121.8916862,37.3218931,,,
,134,,,,,,,,-121.8908373,37.3206,,,boundary node created by osm2gmns
,135,308866160,,,,,,,-121.8927868,37.3287431,,,
,136,281648359,,,,,,,-121.8924737,37.3288898,,,
,137,65665940,,,,,,,-121.8928703,37.3288567,,,
,138,4176738832,,,,,,,-121.8939406,37.3283422,,,
,139,308866516,,,,,,,-121.8925782,37.3289932,,,
,140,33102464,,,,,,,-121.8965397,37.3305985,,,
,141,246437971,,,,,,,-121.8960419,37.3294133,,,
,142,65548053,,,,,,,-121.8965223,37.3312546,,,
,143,65548057,,,,,,,-121.8969204,37.3334127,,,
,144,,,,,,,,-121.8971798,37.334,,,boundary node created by osm2gmns
,145,246008815,,,,,,,-121.897078,37.3334077,,,
,146,1895027962,motorway_junction,,,,,,-121.8968235,37.331713,,,
,147,,,,,,,,-121.8973224,37.334,,,boundary node created by osm2gmns
,148,311445529,,,,,,,-121.8967416,37.3334946,,,
,149,,,,,,,,-121.8968259,37.334,,,boundary node created by osm2gmns
,150,311445589,motorway_junction,,,,,,-121.895916,37.3305517,,,
,151,3983041557,,,,,,,-121.8962239,37.3319186,,,
,152,246438188,,,,,,,-121.896134,37.330518,,,
,153,246438195,,,,,,,-121.8967266,37.3305055,,,
,154,246438215,,,,,,,-121.8956737,37.3300634,,,
,155,246438218,,,,,,,-121.8950617,37.3287867,,,
,156,1298973182,,,,,,,-121.8957712,37.3289268,,,
,157,311450314,,,,,,,-121.8951793,37.3280221,,,
,158,311443386,,,,,,,-121.8955351,37.3290503,,,
,159,65548044,,,,,,,-121.8958283,37.3295033,,,
,160,65548049,,,,,,,-121.8963461,37.330589,,,
,161,1700578441,,,,,,,-121.896809,37.3223312,,,
,162,246557216,,,,,,,-121.8940233,37.3232049,,,
,163,246574390,,,,,,,-121.8900193,37.323583,,,
,164,246574393,,,,,,,-121.8879428,37.323923,,,
,165,311449749,,,,,,,-121.893877,37.3266003,,,
,166,311450282,,,,,,,-121.8945959,37.3276453,,,
,167,1700573017,,,,,,,-121.8936554,37.3266912,,,
,168,246438223,,,,,,,-121.8941806,37.3274616,,,
,169,311446741,,,,,,,-121.8945073,37.3249343,,,
,170,65395153,,,,,,,-121.897087,37.3231387,,,
,171,246438004,motorway_junction,,,,,,-121.8944011,37.3263576,,,
,172,286123615,,,,,,,-121.8947701,37.328216,,,
,173,311450299,,,,,,,-121.8944232,37.3277261,,,
,174,246438164,,,,,,,-121.8949347,37.328138,,,
,175,246438167,,,,,,,-121.8950078,37.3274524,,,
,176,8847762949,,,,,,,-121.894804,37.3271079,,,
,177,311450568,,,,,,,-121.8934883,37.3267251,,,
,178,246574435,,,,,,,-121.8902847,37.3226358,,,
