name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,208,286638528,,,,,,,-121.9454855,37.2829145,,,
,209,,,,,,,,-121.9472554,37.286,,,boundary node created by osm2gmns
,210,,,,,,,,-121.9565,37.2848816,,,boundary node created by osm2gmns
,211,5977822528,,,,,,,-121.955932,37.284882,,,
,212,65439000,,,,,,,-121.9429676,37.2855408,,,
,213,65467591,,,,,,,-121.9492009,37.2735064,,,
,214,286638191,turning_circle,,,,,,-121.9491321,37.2728541,,,
,215,1102852014,,,,,,,-121.9400324,37.2798048,,,
,216,315026395,,,,,,,-121.9391203,37.2786461,,,
,217,2323807249,,,,,,,-121.9464663,37.2796301,,,
,218,2323807251,,,,,,,-121.9462295,37.2800358,,,
,219,2489832585,,,,,,,-121.9398707,37.2728316,,,
,220,2489832582,,,,,,,-121.9398659,37.2725277,,,
,221,65483731,,,,,,,-121.9544873,37.2770718,,,
,222,65399605,,,,,,,-121.953032,37.2735804,,,
,223,257926297,,,,,,,-121.9531505,37.273826,,,
,224,315027230,,,,,,,-121.9527265,37.2739671,,,
,225,3744477460,,,,,,,-121.9498339,37.2853114,,,
,226,7333777723,,,,,,,-121.9498334,37.2852678,,,
,227,7150187287,,,,,,,-121.949783,37.2789572,,,
,228,6806162121,traffic_signals,,signal,,,,-121.9497284,37.2794623,,,
,229,,,,,,,,-121.9565,37.2790781,,,boundary node created by osm2gmns
,230,35855241,,,,,,,-121.9564446,37.2793043,,,
,231,,,,,,,,-121.9565,37.2793565,,,boundary node created by osm2gmns
,232,3971727602,,,,,,,-121.9459766,37.2706859,,,
,233,8712918937,traffic_signals,,signal,,,,-121.945999,37.2703409,,,
,234,,,,,,,,-121.9460843,37.2702,,,boundary node created by osm2gmns
,235,383971264,,,,,,,-121.9470232,37.270549,,,
,236,65410340,,,,,,,-121.9477141,37.2717242,,,
,237,11297555961,traffic_signals,,signal,,,,-121.9477607,37.2715403,,,
,238,315033956,,,,,,,-121.947788,37.2714331,,,
,239,65410342,,,,,,,-121.9481528,37.2717124,,,
,240,,,,,,,,-121.9461265,37.2702,,,boundary node created by osm2gmns
,241,8935125411,,,,,,,-121.9464662,37.2704315,,,
,242,8935125365,,,,,,,-121.9463866,37.27363,,,
,243,257926635,,,,,,,-121.9463265,37.2748417,,,
,244,52152854,motorway_junction,,,,,,-121.9464113,37.2755367,,,
,245,3982923158,,,,,,,-121.9518259,37.2733927,,,
,246,8935145275,,,,,,,-121.9509927,37.2732107,,,
,247,4176771190,,,,,,,-121.9517988,37.274971,,,
,248,6806162137,,,,,,,-121.9497886,37.2810778,,,
,249,65504530,traffic_signals,,signal,,,,-121.9497824,37.2806912,,,
,250,4176771193,,,,,,,-121.9497815,37.2801818,,,
,251,4176771194,,,,,,,-121.9498024,37.2821619,,,
,252,4499793078,,,,,,,-121.9542018,37.2720008,,,
,253,4176771191,,,,,,,-121.95029,37.2768391,,,
,254,4176771192,,,,,,,-121.9499147,37.2774699,,,
,255,4499762366,,,,,,,-121.9504178,37.2766731,,,
,256,65622499,,,,,,,-121.9509984,37.2759446,,,
,257,4183784245,,,,,,,-121.9498264,37.2845687,,,
,258,4176773307,,,,,,,-121.9500906,37.2738973,,,
,259,4176866728,,,,,,,-121.9406012,37.2781674,,,
,260,4176866727,,,,,,,-121.9408389,37.2777322,,,
,261,315027141,,,,,,,-121.9503302,37.2742698,,,
,262,,,,,,,,-121.9554028,37.2702,,,boundary node created by osm2gmns
,263,8935256864,,,,,,,-121.9543783,37.2722256,,,
,264,11297555963,traffic_signals,,signal,,,,-121.9475239,37.2712206,,,
,265,4612970566,,,,,,,-121.9530805,37.272027,,,
,266,6863547182,,,,,,,-121.9531661,37.2720659,,,
,267,4612970570,,,,,,,-121.9532589,37.2715197,,,
,268,4612970573,,,,,,,-121.9531399,37.2720326,,,
