name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
Tula Lane,181,8964427,133,134,1,54.12,,,,residential,6,"LINESTRING (-122.0396993 37.3183169, -122.0397022 37.3178291)",auto,1,0,,
Tula Lane,182,8964427,134,133,1,54.12,,,,residential,6,"LINESTRING (-122.0397022 37.3178291, -122.0396993 37.3183169)",auto,1,0,,
Tula Lane,183,8964427,134,60,1,16.44,,,,residential,6,"LINESTRING (-122.0397022 37.3178291, -122.0397031 37.3176809)",auto,1,0,,
Tula Lane,184,8964427,60,134,1,16.44,,,,residential,6,"LINESTRING (-122.0397031 37.3176809, -122.0397022 37.3178291)",auto,1,0,,
Tula Lane,185,8964427,60,49,1,79.81,,,,residential,6,"LINESTRING (-122.0397031 37.3176809, -122.0396968 37.3173738, -122.0396904 37.3170645, -122.0396883 37.3169616)",auto,1,0,,
Tula Lane,186,8964427,49,60,1,79.81,,,,residential,6,"LINESTRING (-122.0396883 37.3169616, -122.0396904 37.3170645, -122.0396968 37.3173738, -122.0397031 37.3176809)",auto,1,0,,
Tula Lane,187,8964427,49,135,1,35.81,,,,residential,6,"LINESTRING (-122.0396883 37.3169616, -122.0396690 37.3166392)",auto,1,0,,
Tula Lane,188,8964427,135,49,1,35.81,,,,residential,6,"LINESTRING (-122.0396690 37.3166392, -122.0396883 37.3169616)",auto,1,0,,
Kirwin Lane,189,8965165,136,137,1,97.21,,,,residential,6,"LINESTRING (-122.0323810 37.3133714, -122.0324970 37.3133706, -122.0325119 37.3133706, -122.0327170 37.3133692, -122.0329531 37.3133677, -122.0334780 37.3133643)",auto,1,0,,
Kirwin Lane,190,8965165,137,136,1,97.21,,,,residential,6,"LINESTRING (-122.0334780 37.3133643, -122.0329531 37.3133677, -122.0327170 37.3133692, -122.0325119 37.3133706, -122.0324970 37.3133706, -122.0323810 37.3133714)",auto,1,0,,
Fiesta Lane,191,8967094,76,101,1,106.73,1,,,residential,6,"LINESTRING (-122.0458762 37.3110724, -122.0463177 37.3110438, -122.0470446 37.3108625)",auto,1,0,,
Fiesta Lane,192,8967094,101,76,1,106.73,1,,,residential,6,"LINESTRING (-122.0470446 37.3108625, -122.0463177 37.3110438, -122.0458762 37.3110724)",auto,1,0,,
Cranberry Drive,193,8967647,138,96,1,111.22,,,,residential,6,"LINESTRING (-122.0485173 37.3113832, -122.0481206 37.3104321)",auto,1,0,,
Cranberry Drive,194,8967647,96,138,1,111.22,,,,residential,6,"LINESTRING (-122.0481206 37.3104321, -122.0485173 37.3113832)",auto,1,0,,
Cranberry Drive,195,8967647,96,139,1,73.87,,,,residential,6,"LINESTRING (-122.0481206 37.3104321, -122.0478585 37.3098000)",auto,1,0,,
Cranberry Drive,196,8967647,139,96,1,73.87,,,,residential,6,"LINESTRING (-122.0478585 37.3098000, -122.0481206 37.3104321)",auto,1,0,,
Noble Fir Court,197,8967929,140,27,1,70.57,,,,residential,6,"LINESTRING (-122.0414787 37.3144044, -122.0416167 37.3144064, -122.0416430 37.3144071, -122.0422751 37.3144049)",auto,1,0,,
Noble Fir Court,198,8967929,27,140,1,70.57,,,,residential,6,"LINESTRING (-122.0422751 37.3144049, -122.0416430 37.3144071, -122.0416167 37.3144064, -122.0414787 37.3144044)",auto,1,0,,
De Foe Drive,199,8968241,20,55,1,220.48,,,,residential,6,"LINESTRING (-122.0390827 37.3107453, -122.0391318 37.3107835, -122.0391358 37.3111937, -122.0391275 37.3114288, -122.0390843 37.3114648, -122.0380630 37.3114655, -122.0377882 37.3115316, -122.0375481 37.3115474)",auto,1,0,,
De Foe Drive,200,8968241,55,20,1,220.48,,,,residential,6,"LINESTRING (-122.0375481 37.3115474, -122.0377882 37.3115316, -122.0380630 37.3114655, -122.0390843 37.3114648, -122.0391275 37.3114288, -122.0391358 37.3111937, -122.0391318 37.3107835, -122.0390827 37.3107453)",auto,1,0,,
De Foe Drive,201,8968241,55,107,1,228.03,,,,residential,6,"LINESTRING (-122.0375481 37.3115474, -122.0349748 37.3115619)",auto,1,0,,
De Foe Drive,202,8968241,107,55,1,228.03,,,,residential,6,"LINESTRING (-122.0349748 37.3115619, -122.0375481 37.3115474)",auto,1,0,,
Lilac Court,203,8968353,9,141,1,44.05,1,,,residential,6,"LINESTRING (-122.0438487 37.3126341, -122.0439435 37.3125772, -122.0441387 37.3125205, -122.0442582 37.3124230)",auto,1,0,,
Lilac Court,204,8968353,141,9,1,44.05,1,,,residential,6,"LINESTRING (-122.0442582 37.3124230, -122.0441387 37.3125205, -122.0439435 37.3125772, -122.0438487 37.3126341)",auto,1,0,,
Tomki Court,205,8968479,142,143,1,42.77,1,,,residential,6,"LINESTRING (-122.0414617 37.3102037, -122.0415965 37.3102037, -122.0418483 37.3101855, -122.0419420 37.3101729)",auto,1,0,,
Tomki Court,206,8968479,143,142,1,42.77,1,,,residential,6,"LINESTRING (-122.0419420 37.3101729, -122.0418483 37.3101855, -122.0415965 37.3102037, -122.0414617 37.3102037)",auto,1,0,,
Holly Oak Drive,207,8968823,138,144,1,173.46,,,,residential,6,"LINESTRING (-122.0485173 37.3113832, -122.0503612 37.3113859, -122.0503710 37.3113859, -122.0504748 37.3113858)",auto,1,0,,
Holly Oak Drive,208,8968823,144,138,1,173.46,,,,residential,6,"LINESTRING (-122.0504748 37.3113858, -122.0503710 37.3113859, -122.0503612 37.3113859, -122.0485173 37.3113832)",auto,1,0,,
